trip_id,trip_name,city,country,vibe,best_season,total_days,hotel_id,hotel_name,hotel_stars,hotel_room_type,hotel_price_per_night_aud,day_number,day_slot,activity_id,activity_name,activity_category,activity_address,activity_duration_hours,activity_price_aud,activity_rating,suitable_for,description
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,4,Morning,INT-AC-00003,Street Food Night Walk Brisbane,Food,"144 Market Lane, South Bank, Brisbane, Australia",4 hrs,35,4.1,Group,"A guided after-dark walk through South Bank and Fortitude Valley's best street-food stalls, from loaded burgers to gourmet ice cream."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,4,Afternoon,INT-AC-00153,Brisbane History Walking Tour,Culture,"71 Heritage Square, South Bank, Brisbane, Australia",2 hrs,70,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,4,Evening,INT-AC-00103,Harbour Sunset Cruise,Relaxation,"102 Sky Lounge, Fortitude Valley, Brisbane, Australia",5 hrs,130,4.0,Group,"A scenic evening cruise around the harbour with cocktails, local cheese, and a live acoustic duo as the city lights come on."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,5,Morning,INT-AC-00053,Street Art & Graffiti Tour,Culture,"53 Old Town, CBD, Brisbane, Australia",2 hrs,70,4.2,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,5,Afternoon,INT-AC-00303,Traditional Craft Workshop,Culture,"21 Old Town, South Bank, Brisbane, Australia",3 hrs,85,4.2,Group,"A two-hour hands-on session learning a regional craft — ceramics, weaving, or bookbinding — guided by a master artisan."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,6,Morning,INT-AC-00328,Sushi Making Workshop,Food,"186 Night Bazaar, Fortitude Valley, Brisbane, Australia",4 hrs,120,4.7,Couple,"Hands-on session teaching rice preparation, fish selection, and rolling technique — finish by eating your creations with sake pairings."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,6,Afternoon,INT-AC-00003,Street Food Night Walk Brisbane,Food,"144 Market Lane, South Bank, Brisbane, Australia",4 hrs,35,4.1,Group,"A guided after-dark walk through South Bank and Fortitude Valley's best street-food stalls, from loaded burgers to gourmet ice cream."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,6,Evening,INT-AC-00103,Harbour Sunset Cruise,Relaxation,"102 Sky Lounge, Fortitude Valley, Brisbane, Australia",5 hrs,130,4.0,Group,"A scenic evening cruise around the harbour with cocktails, local cheese, and a live acoustic duo as the city lights come on."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,7,Morning,INT-AC-00203,Desert Safari Experience,Adventure,"17 Wharf, CBD, Brisbane, Australia",5 hrs,255,4.1,Group,"Dune-bashing by 4WD followed by a Bedouin-style camp dinner under the stars, with camel rides, henna, and live music included."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,7,Afternoon,INT-AC-00228,Ancient Temple Morning Walk,Culture,"148 Old Town, South Bank, Brisbane, Australia",2 hrs,30,4.4,Group,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,7,Evening,INT-AC-00103,Harbour Sunset Cruise,Relaxation,"102 Sky Lounge, Fortitude Valley, Brisbane, Australia",5 hrs,130,4.0,Group,"A scenic evening cruise around the harbour with cocktails, local cheese, and a live acoustic duo as the city lights come on."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,8,Morning,INT-AC-00353,Coastal Cliff Walk,Adventure,"23 National Park Gate, CBD, Brisbane, Australia",6 hrs,40,4.2,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,8,Afternoon,INT-AC-00353,Coastal Cliff Walk,Adventure,"23 National Park Gate, CBD, Brisbane, Australia",6 hrs,40,4.2,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,8,Evening,INT-AC-00003,Street Food Night Walk Brisbane,Food,"144 Market Lane, South Bank, Brisbane, Australia",4 hrs,35,4.1,Group,"A guided after-dark walk through South Bank and Fortitude Valley's best street-food stalls, from loaded burgers to gourmet ice cream."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,9,Morning,INT-AC-00128,River Kayaking Experience,Adventure,"114 Outdoor Centre, CBD, Brisbane, Australia",6 hrs,125,4.6,Group,"Paddle through scenic river gorges with an experienced instructor — safety gear, refreshments, and transport included."
INT-TP-00003,Brisbane on a Budget: 9 Days,Brisbane,Australia,Outdoorsy; Relaxed; Sunny,Spring; Autumn; Winter,9,INT-HT-00103,Ritz-Carlton Brisbane,5,Suite,590,9,Afternoon,INT-AC-00078,Local Market Food Experience,Food,"12 Market Lane, South Bank, Brisbane, Australia",2 hrs,50,4.2,Solo,"Navigate a vibrant local produce market with a chef guide, sampling seasonal specialities and learning the stories behind each ingredient."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,1,Morning,INT-AC-00354,Night Kayaking Tour,Adventure,"83 Outdoor Centre, Mitte, Berlin, Germany",4 hrs,125,4.7,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,1,Afternoon,INT-AC-00304,Photography City Tour,Culture,"158 Old Town, Prenzlauer Berg, Berlin, Germany",2 hrs,65,4.2,Couple,"A guided photo walk through the city's most photogenic corners, with tips on composition, light, and storytelling from a professional photographer."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,1,Evening,INT-AC-00179,Morning Yoga & Meditation,Relaxation,"43 Spa Quarter, Kreuzberg, Berlin, Germany",5 hrs,35,4.1,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,2,Morning,INT-AC-00054,Local Neighbourhood Walk,Culture,"163 Heritage Square, Mitte, Berlin, Germany",2 hrs,40,4.5,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,2,Afternoon,INT-AC-00279,Zip Line Forest Canopy,Adventure,"99 Outdoor Centre, Mitte, Berlin, Germany",6 hrs,80,4.8,Solo,"Fly through the forest canopy on a multi-line zip circuit up to 200 m long, with safety briefing, harness fitting, and photos included."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,2,Evening,INT-AC-00079,Craft Beer & Brewery Tour,Food,"162 Harbour Kitchen, Prenzlauer Berg, Berlin, Germany",3 hrs,70,5.0,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,3,Morning,INT-AC-00204,Rock Climbing Berlin,Adventure,"117 National Park Gate, Mitte, Berlin, Germany",6 hrs,70,4.3,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,3,Afternoon,INT-AC-00004,Sushi Making Workshop,Food,"151 Harbour Kitchen, Prenzlauer Berg, Berlin, Germany",2 hrs,110,4.7,Couple,"Hands-on session teaching rice preparation, fish selection, and rolling technique — finish by eating your creations with sake pairings."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,3,Evening,INT-AC-00329,Wine & Cheese Tasting,Food,"185 Street Food Alley, Kreuzberg, Berlin, Germany",3 hrs,140,4.0,Group,"Curated tasting of local and imported wines paired with artisan cheeses, hosted in a cellar setting with a certified sommelier."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,4,Morning,INT-AC-00129,Sunset Sailing Cruise,Adventure,"157 Adventure Hub, Mitte, Berlin, Germany",5 hrs,120,4.9,Group,"A two-hour sunset cruise aboard a traditional sailing vessel, with canapés, local wine, and panoramic views of the city skyline."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,4,Afternoon,INT-AC-00254,Berlin Cooking Class,Food,"114 Street Food Alley, Kreuzberg, Berlin, Germany",4 hrs,135,4.0,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,4,Evening,INT-AC-00229,Old Town Architecture Tour,Culture,"104 Heritage Square, Prenzlauer Berg, Berlin, Germany",3 hrs,65,4.6,Couple,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,5,Morning,INT-AC-00154,Museum Skip-the-Line Tour,Culture,"1 Old Town, Prenzlauer Berg, Berlin, Germany",3 hrs,90,4.8,Couple,"Fast-track entry and an in-depth guided tour of the city's premier museum, covering highlights and hidden gems in under three hours."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,5,Afternoon,INT-AC-00304,Photography City Tour,Culture,"158 Old Town, Prenzlauer Berg, Berlin, Germany",2 hrs,65,4.2,Couple,"A guided photo walk through the city's most photogenic corners, with tips on composition, light, and storytelling from a professional photographer."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,5,Evening,INT-AC-00229,Old Town Architecture Tour,Culture,"104 Heritage Square, Prenzlauer Berg, Berlin, Germany",3 hrs,65,4.6,Couple,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,6,Morning,INT-AC-00154,Museum Skip-the-Line Tour,Culture,"1 Old Town, Prenzlauer Berg, Berlin, Germany",3 hrs,90,4.8,Couple,"Fast-track entry and an in-depth guided tour of the city's premier museum, covering highlights and hidden gems in under three hours."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,6,Afternoon,INT-AC-00329,Wine & Cheese Tasting,Food,"185 Street Food Alley, Kreuzberg, Berlin, Germany",3 hrs,140,4.0,Group,"Curated tasting of local and imported wines paired with artisan cheeses, hosted in a cellar setting with a certified sommelier."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,6,Evening,INT-AC-00229,Old Town Architecture Tour,Culture,"104 Heritage Square, Prenzlauer Berg, Berlin, Germany",3 hrs,65,4.6,Couple,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,7,Morning,INT-AC-00129,Sunset Sailing Cruise,Adventure,"157 Adventure Hub, Mitte, Berlin, Germany",5 hrs,120,4.9,Group,"A two-hour sunset cruise aboard a traditional sailing vessel, with canapés, local wine, and panoramic views of the city skyline."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,7,Afternoon,INT-AC-00204,Rock Climbing Berlin,Adventure,"117 National Park Gate, Mitte, Berlin, Germany",6 hrs,70,4.3,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,7,Evening,INT-AC-00079,Craft Beer & Brewery Tour,Food,"162 Harbour Kitchen, Prenzlauer Berg, Berlin, Germany",3 hrs,70,5.0,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,8,Morning,INT-AC-00229,Old Town Architecture Tour,Culture,"104 Heritage Square, Prenzlauer Berg, Berlin, Germany",3 hrs,65,4.6,Couple,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,8,Afternoon,INT-AC-00079,Craft Beer & Brewery Tour,Food,"162 Harbour Kitchen, Prenzlauer Berg, Berlin, Germany",3 hrs,70,5.0,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,8,Evening,INT-AC-00104,Spa & Wellness Half Day,Relaxation,"27 Rooftop Terrace, Kreuzberg, Berlin, Germany",5 hrs,200,4.7,Couple,"Four hours of treatments including a traditional massage, thermal pools, and a skin ritual using locally sourced botanicals."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,9,Morning,INT-AC-00329,Wine & Cheese Tasting,Food,"185 Street Food Alley, Kreuzberg, Berlin, Germany",3 hrs,140,4.0,Group,"Curated tasting of local and imported wines paired with artisan cheeses, hosted in a cellar setting with a certified sommelier."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,9,Afternoon,INT-AC-00054,Local Neighbourhood Walk,Culture,"163 Heritage Square, Mitte, Berlin, Germany",2 hrs,40,4.5,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00004,Discover Berlin: 14-Day Explorer Pack,Berlin,Germany,Edgy; Creative; Historic,Spring; Summer,14,INT-HT-00104,InterContinental Berlin,4,Junior Suite,310,9,Evening,INT-AC-00254,Berlin Cooking Class,Food,"114 Street Food Alley, Kreuzberg, Berlin, Germany",4 hrs,135,4.0,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
